 BASIS_VERSION; FRT_FID; FRT_START; LI_NR; TAGESART_NR; LI_KU_NR; FAHRTART_NR; FGR_NR; STR_LI_VAR; UM_UID; ZUGNR; DURCHBI_FRT_START; DURCHBI_FRT_END
20181219;3831;17040;3;1;60;2;6242;" ""143""   ";360;0;0;0
20181219;3832;17040;3;2;60;2;6242;" ""143""   ";360;0;0;0
20181219;3833;17040;3;3;60;2;6242;" ""143""   ";360;0;0;0
20181219;3834;17040;3;4;60;2;6242;" ""143""   ";360;0;0;0
20181219;3835;17040;3;5;60;2;6242;" ""143""   ";360;0;0;0
20181219;3836;18060;3;1;60;1;7707;" ""2""     ";360;0;0;0
20181219;3837;18060;3;2;60;1;7707;" ""2""     ";360;0;0;0
20181219;3838;18060;3;3;60;1;7707;" ""2""     ";360;0;0;0
20181219;3839;18060;3;4;60;1;7707;" ""2""     ";360;0;0;0
20181219;3840;18060;3;5;60;1;7707;" ""2""     ";360;0;0;0
20181219;3841;20880;8;1;65;4;5472;" ""154""   ";360;0;0;0
20181219;3842;20880;8;2;65;4;5472;" ""154""   ";360;0;0;0
20181219;3843;20880;8;3;65;4;5472;" ""154""   ";360;0;0;0
20181219;3844;20880;8;4;65;4;5472;" ""154""   ";360;0;0;0
20181219;3845;20880;8;5;65;4;5472;" ""154""   ";360;0;0;0
20181219;3846;22200;8;1;65;1;7265;" ""3""     ";360;0;0;0
20181219;3847;22200;8;2;65;1;7265;" ""3""     ";360;0;0;0
20181219;3848;22200;8;3;65;1;7265;" ""3""     ";360;0;0;0
20181219;3849;22200;8;4;65;1;7265;" ""3""     ";360;0;0;0
20181219;3850;22200;8;5;65;1;7265;" ""3""     ";360;0;0;0
20181219;3851;24660;8;1;65;1;7272;" ""4""     ";360;0;0;0
20181219;3852;24660;8;2;65;1;7272;" ""4""     ";360;0;0;0
20181219;3853;24660;8;3;65;1;7272;" ""4""     ";360;0;0;0
20181219;3854;24660;8;4;65;1;7272;" ""4""     ";360;0;0;0
20181219;3855;24660;8;5;65;1;7272;" ""4""     ";360;0;0;0
20181219;3856;27480;3;1;60;1;3495;" ""6""     ";360;0;0;0
20181219;3857;27480;3;2;60;1;3495;" ""6""     ";360;0;0;0
20181219;3858;27480;3;3;60;1;3495;" ""6""     ";360;0;0;0
20181219;3859;27480;3;4;60;1;3495;" ""6""     ";360;0;0;0
20181219;3860;27480;3;5;60;1;3495;" ""6""     ";360;0;0;0
20181219;3861;28080;3;1;60;4;5389;" ""172""   ";360;0;0;0
20181219;3862;28080;3;2;60;4;5389;" ""172""   ";360;0;0;0
20181219;3863;28080;3;3;60;4;5389;" ""172""   ";360;0;0;0
20181219;3864;28080;3;4;60;4;5389;" ""172""   ";360;0;0;0
20181219;3865;28080;3;5;60;4;5389;" ""172""   ";360;0;0;0
20181219;3866;29280;3;1;60;1;7702;" ""1""     ";360;0;0;0
20181219;3867;29280;3;2;60;1;7702;" ""1""     ";360;0;0;0
20181219;3868;29280;3;3;60;1;7702;" ""1""     ";360;0;0;0
20181219;3869;29280;3;4;60;1;7702;" ""1""     ";360;0;0;0
20181219;3870;29280;3;5;60;1;7702;" ""1""     ";360;0;0;0
20181219;3871;33420;3;1;60;1;7706;" ""2""     ";360;0;0;0
20181219;3872;33420;3;2;60;1;7706;" ""2""     ";360;0;0;0
20181219;3873;33420;3;3;60;1;7706;" ""2""     ";360;0;0;0
20181219;3874;33420;3;4;60;1;7706;" ""2""     ";360;0;0;0
20181219;3875;33420;3;5;60;1;7706;" ""2""     ";360;0;0;0
20181219;3876;36480;3;1;60;3;4764;" ""156""   ";360;0;0;0
20181219;3877;36480;3;2;60;3;4764;" ""156""   ";360;0;0;0
20181219;3878;36480;3;3;60;3;4764;" ""156""   ";360;0;0;0
20181219;3879;36480;3;4;60;3;4764;" ""156""   ";360;0;0;0
20181219;3880;36480;3;5;60;3;4764;" ""156""   ";360;0;0;0
20181219;1;17520;1;1;1;2;4359;" ""112""   ";101;0;0;0
20181219;2;17520;1;2;1;2;4359;" ""112""   ";101;0;0;0
20181219;3;17520;1;3;1;2;4359;" ""112""   ";101;0;0;0
20181219;4;17520;1;4;1;2;4359;" ""112""   ";101;0;0;0
20181219;5;17520;1;5;1;2;4359;" ""112""   ";101;0;0;0
20181219;6;18540;1;1;1;1;138;" ""14""    ";101;0;0;0
20181219;7;18540;1;2;1;1;138;" ""14""    ";101;0;0;0
20181219;8;18540;1;3;1;1;138;" ""14""    ";101;0;0;0
20181219;9;18540;1;4;1;1;138;" ""14""    ";101;0;0;0
20181219;10;18540;1;5;1;1;138;" ""14""    ";101;0;0;0
20181219;11;18900;1;1;1;1;4122;" ""1""     ";101;0;0;0
20181219;12;18900;1;2;1;1;4122;" ""1""     ";101;0;0;0
20181219;13;18900;1;3;1;1;4122;" ""1""     ";101;0;0;0
20181219;14;18900;1;4;1;1;4122;" ""1""     ";101;0;0;0
20181219;15;18900;1;5;1;1;4122;" ""1""     ";101;0;0;0
20181219;16;22080;1;1;1;1;4124;" ""2""     ";101;0;0;0
20181219;17;22080;1;2;1;1;4124;" ""2""     ";101;0;0;0
20181219;18;22080;1;3;1;1;4124;" ""2""     ";101;0;0;0
20181219;19;22080;1;4;1;1;4124;" ""2""     ";101;0;0;0
20181219;20;22080;1;5;1;1;4124;" ""2""     ";101;0;0;0
20181219;21;25740;1;1;1;1;4119;" ""1""     ";101;0;0;0
20181219;22;25740;1;2;1;1;4119;" ""1""     ";101;0;0;0
20181219;23;25740;1;3;1;1;4119;" ""1""     ";101;0;0;0
20181219;24;25740;1;4;1;1;4119;" ""1""     ";101;0;0;0
20181219;25;25740;1;5;1;1;4119;" ""1""     ";101;0;0;0
20181219;26;29220;1;1;1;1;4123;" ""2""     ";101;0;0;0
20181219;27;29220;1;2;1;1;4123;" ""2""     ";101;0;0;0
20181219;28;29220;1;3;1;1;4123;" ""2""     ";101;0;0;0
20181219;29;29220;1;4;1;1;4123;" ""2""     ";101;0;0;0
20181219;30;29220;1;5;1;1;4123;" ""2""     ";101;0;0;0
20181219;31;32340;1;1;1;1;4119;" ""1""     ";101;0;0;0
20181219;32;32340;1;2;1;1;4119;" ""1""     ";101;0;0;0
20181219;33;32340;1;3;1;1;4119;" ""1""     ";101;0;0;0
20181219;34;32340;1;4;1;1;4119;" ""1""     ";101;0;0;0
20181219;35;32340;1;5;1;1;4119;" ""1""     ";101;0;0;0
20181219;36;35820;1;1;1;1;4123;" ""2""     ";101;0;0;0
20181219;37;35820;1;2;1;1;4123;" ""2""     ";101;0;0;0
20181219;38;35820;1;3;1;1;4123;" ""2""     ";101;0;0;0
20181219;39;35820;1;4;1;1;4123;" ""2""     ";101;0;0;0
20181219;40;35820;1;5;1;1;4123;" ""2""     ";101;0;0;0
20181219;41;38940;1;1;1;1;4119;" ""1""     ";101;0;0;0
20181219;42;38940;1;2;1;1;4119;" ""1""     ";101;0;0;0
20181219;43;38940;1;3;1;1;4119;" ""1""     ";101;0;0;0
20181219;44;38940;1;4;1;1;4119;" ""1""     ";101;0;0;0
20181219;45;38940;1;5;1;1;4119;" ""1""     ";101;0;0;0
20181219;46;42420;1;1;1;1;4123;" ""2""     ";101;0;0;0
20181219;47;42420;1;2;1;1;4123;" ""2""     ";101;0;0;0
20181219;48;42420;1;3;1;1;4123;" ""2""     ";101;0;0;0
20181219;49;42420;1;4;1;1;4123;" ""2""     ";101;0;0;0
20181219;50;42420;1;5;1;1;4123;" ""2""     ";101;0;0;0
20181219;51;45540;1;1;1;1;4119;" ""1""     ";101;0;0;0
20181219;52;45540;1;2;1;1;4119;" ""1""     ";101;0;0;0
20181219;53;45540;1;3;1;1;4119;" ""1""     ";101;0;0;0
20181219;54;45540;1;4;1;1;4119;" ""1""     ";101;0;0;0
20181219;55;45540;1;5;1;1;4119;" ""1""     ";101;0;0;0
20181219;56;49020;1;1;1;1;4123;" ""2""     ";101;0;0;0
20181219;57;49020;1;2;1;1;4123;" ""2""     ";101;0;0;0
20181219;58;49020;1;3;1;1;4123;" ""2""     ";101;0;0;0
20181219;59;49020;1;4;1;1;4123;" ""2""     ";101;0;0;0
20181219;60;49020;1;5;1;1;4123;" ""2""     ";101;0;0;0
20181219;61;52140;1;1;1;1;4119;" ""1""     ";101;0;0;0
20181219;62;52140;1;2;1;1;4119;" ""1""     ";101;0;0;0
20181219;63;52140;1;3;1;1;4119;" ""1""     ";101;0;0;0
20181219;64;52140;1;4;1;1;4119;" ""1""     ";101;0;0;0
20181219;65;52140;1;5;1;1;4119;" ""1""     ";101;0;0;0
20181219;66;55620;1;1;1;1;4123;" ""2""     ";101;0;0;0
20181219;67;55620;1;2;1;1;4123;" ""2""     ";101;0;0;0
20181219;68;55620;1;3;1;1;4123;" ""2""     ";101;0;0;0
20181219;69;55620;1;4;1;1;4123;" ""2""     ";101;0;0;0
20181219;70;55620;1;5;1;1;4123;" ""2""     ";101;0;0;0
20181219;71;58740;1;1;1;1;4119;" ""1""     ";101;0;0;0
20181219;72;58740;1;2;1;1;4119;" ""1""     ";101;0;0;0
20181219;73;58740;1;3;1;1;4119;" ""1""     ";101;0;0;0
20181219;74;58740;1;4;1;1;4119;" ""1""     ";101;0;0;0
20181219;75;58740;1;5;1;1;4119;" ""1""     ";101;0;0;0
20181219;76;62220;1;1;1;1;4123;" ""2""     ";101;0;0;0
20181219;77;62220;1;2;1;1;4123;" ""2""     ";101;0;0;0
20181219;78;62220;1;3;1;1;4123;" ""2""     ";101;0;0;0
20181219;79;62220;1;4;1;1;4123;" ""2""     ";101;0;0;0
20181219;80;62220;1;5;1;1;4123;" ""2""     ";101;0;0;0
20181219;81;65340;1;1;1;1;4119;" ""1""     ";101;0;0;0
20181219;82;65340;1;2;1;1;4119;" ""1""     ";101;0;0;0
20181219;83;65340;1;3;1;1;4119;" ""1""     ";101;0;0;0
20181219;84;65340;1;4;1;1;4119;" ""1""     ";101;0;0;0
20181219;85;65340;1;5;1;1;4119;" ""1""     ";101;0;0;0
20181219;86;68820;1;1;1;1;4123;" ""2""     ";101;0;0;0
20181219;87;68820;1;2;1;1;4123;" ""2""     ";101;0;0;0
20181219;88;68820;1;3;1;1;4123;" ""2""     ";101;0;0;0
20181219;89;68820;1;4;1;1;4123;" ""2""     ";101;0;0;0
20181219;90;68820;1;5;1;1;4123;" ""2""     ";101;0;0;0
20181219;91;72480;1;1;1;1;4376;" ""1""     ";101;0;0;0
20181219;92;72480;1;2;1;1;4376;" ""1""     ";101;0;0;0
20181219;93;72480;1;3;1;1;4376;" ""1""     ";101;0;0;0
20181219;94;72480;1;4;1;1;4376;" ""1""     ";101;0;0;0
20181219;95;72480;1;5;1;1;4376;" ""1""     ";101;0;0;0
20181219;96;76200;1;1;1;1;4379;" ""2""     ";101;0;0;0
20181219;97;76200;1;2;1;1;4379;" ""2""     ";101;0;0;0
20181219;98;76200;1;3;1;1;4379;" ""2""     ";101;0;0;0
20181219;99;76200;1;4;1;1;4379;" ""2""     ";101;0;0;0
20181219;100;76200;1;5;1;1;4379;" ""2""     ";101;0;0;0
20181219;101;79680;1;1;1;1;4376;" ""1""     ";101;0;0;0
20181219;102;79680;1;2;1;1;4376;" ""1""     ";101;0;0;0
20181219;103;79680;1;3;1;1;4376;" ""1""     ";101;0;0;0
20181219;104;79680;1;4;1;1;4376;" ""1""     ";101;0;0;0
20181219;105;79680;1;5;1;1;4376;" ""1""     ";101;0;0;0
20181219;106;83400;1;1;1;1;4379;" ""2""     ";101;0;0;0
20181219;107;83400;1;2;1;1;4379;" ""2""     ";101;0;0;0
20181219;108;83400;1;3;1;1;4379;" ""2""     ";101;0;0;0
20181219;109;83400;1;4;1;1;4379;" ""2""     ";101;0;0;0
20181219;110;83400;1;5;1;1;4379;" ""2""     ";101;0;0;0
20181219;111;85980;1;1;1;3;48;" ""132""   ";101;0;0;0
20181219;112;85980;1;2;1;3;48;" ""132""   ";101;0;0;0
20181219;113;85980;1;3;1;3;48;" ""132""   ";101;0;0;0
20181219;114;85980;1;4;1;3;48;" ""132""   ";101;0;0;0
20181219;115;85980;1;5;1;3;48;" ""132""   ";101;0;0;0
20181219;3976;17580;3;1;61;2;4762;" ""141""   ";361;0;0;0
20181219;3977;17580;3;2;61;2;4762;" ""141""   ";361;0;0;0
20181219;3978;17580;3;3;61;2;4762;" ""141""   ";361;0;0;0
20181219;3979;17580;3;4;61;2;4762;" ""141""   ";361;0;0;0
20181219;3980;17580;3;5;61;2;4762;" ""141""   ";361;0;0;0
20181219;3981;18480;3;1;61;1;7703;" ""1""     ";361;0;0;0
20181219;3982;18480;3;2;61;1;7703;" ""1""     ";361;0;0;0
20181219;3983;18480;3;3;61;1;7703;" ""1""     ";361;0;0;0
20181219;3984;18480;3;4;61;1;7703;" ""1""     ";361;0;0;0
20181219;3985;18480;3;5;61;1;7703;" ""1""     ";361;0;0;0
20181219;3986;23820;3;1;61;1;7706;" ""2""     ";361;0;0;0
20181219;3987;23820;3;2;61;1;7706;" ""2""     ";361;0;0;0
20181219;3988;23820;3;3;61;1;7706;" ""2""     ";361;0;0;0
20181219;3989;23820;3;4;61;1;7706;" ""2""     ";361;0;0;0
20181219;3990;23820;3;5;61;1;7706;" ""2""     ";361;0;0;0
20181219;3991;28080;3;1;61;1;7702;" ""1""     ";361;0;0;0
20181219;3992;28080;3;2;61;1;7702;" ""1""     ";361;0;0;0
20181219;3993;28080;3;3;61;1;7702;" ""1""     ";361;0;0;0
20181219;3994;28080;3;4;61;1;7702;" ""1""     ";361;0;0;0
20181219;3995;28080;3;5;61;1;7702;" ""1""     ";361;0;0;0
20181219;3996;32220;3;1;61;1;7706;" ""2""     ";361;0;0;0
20181219;3997;32220;3;2;61;1;7706;" ""2""     ";361;0;0;0
20181219;3998;32220;3;3;61;1;7706;" ""2""     ";361;0;0;0
20181219;3999;32220;3;4;61;1;7706;" ""2""     ";361;0;0;0
20181219;4000;32220;3;5;61;1;7706;" ""2""     ";361;0;0;0
20181219;4001;36480;3;1;61;1;7702;" ""1""     ";361;0;0;0
20181219;4002;36480;3;2;61;1;7702;" ""1""     ";361;0;0;0
20181219;4003;36480;3;3;61;1;7702;" ""1""     ";361;0;0;0
20181219;4004;36480;3;4;61;1;7702;" ""1""     ";361;0;0;0
20181219;4005;36480;3;5;61;1;7702;" ""1""     ";361;0;0;0
20181219;4006;40620;3;1;61;1;7706;" ""2""     ";361;0;0;0
20181219;4007;40620;3;2;61;1;7706;" ""2""     ";361;0;0;0
20181219;4008;40620;3;3;61;1;7706;" ""2""     ";361;0;0;0
20181219;4009;40620;3;4;61;1;7706;" ""2""     ";361;0;0;0
20181219;4010;40620;3;5;61;1;7706;" ""2""     ";361;0;0;0
20181219;4011;43680;3;1;61;3;4764;" ""156""   ";361;0;0;0
20181219;4012;43680;3;2;61;3;4764;" ""156""   ";361;0;0;0
20181219;4013;43680;3;3;61;3;4764;" ""156""   ";361;0;0;0
20181219;4014;43680;3;4;61;3;4764;" ""156""   ";361;0;0;0
20181219;4015;43680;3;5;61;3;4764;" ""156""   ";361;0;0;0
20181219;5538;17700;10;1;1;2;4672;" ""118""   ";1001;0;0;0
20181219;5539;17700;10;2;1;2;4672;" ""118""   ";1001;0;0;0
20181219;5540;17700;10;3;1;2;4672;" ""118""   ";1001;0;0;0
20181219;5541;17700;10;4;1;2;4672;" ""118""   ";1001;0;0;0
20181219;5542;17700;10;5;1;2;4672;" ""118""   ";1001;0;0;0
20181219;5543;18780;10;1;1;1;5521;" ""31""    ";1001;0;0;0
20181219;5544;18780;10;2;1;1;5521;" ""31""    ";1001;0;0;0
20181219;5545;18780;10;3;1;1;5521;" ""31""    ";1001;0;0;0
20181219;5546;18780;10;4;1;1;5521;" ""31""    ";1001;0;0;0
20181219;5547;18780;10;5;1;1;5521;" ""31""    ";1001;0;0;0
20181219;5548;21360;10;1;1;1;5526;" ""4""     ";1001;0;0;0
20181219;5549;21360;10;2;1;1;5526;" ""4""     ";1001;0;0;0
20181219;5550;21360;10;3;1;1;5526;" ""4""     ";1001;0;0;0
20181219;5551;21360;10;4;1;1;5526;" ""4""     ";1001;0;0;0
20181219;5552;21360;10;5;1;1;5526;" ""4""     ";1001;0;0;0
20181219;5553;23820;10;1;1;1;5520;" ""31""    ";1001;0;0;0
20181219;5554;23820;10;2;1;1;5520;" ""31""    ";1001;0;0;0
20181219;5555;23820;10;3;1;1;5520;" ""31""    ";1001;0;0;0
20181219;5556;23820;10;4;1;1;5520;" ""31""    ";1001;0;0;0
20181219;5557;23820;10;5;1;1;5520;" ""31""    ";1001;0;0;0
20181219;5558;26520;10;1;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5559;26520;10;2;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5560;26520;10;3;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5561;26520;10;4;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5562;26520;10;5;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5563;28500;10;1;1;1;2388;" ""33""    ";1001;0;0;0
20181219;5564;28500;10;2;1;1;2388;" ""33""    ";1001;0;0;0
20181219;5565;28500;10;3;1;1;2388;" ""33""    ";1001;0;0;0
20181219;5566;28500;10;4;1;1;2388;" ""33""    ";1001;0;0;0
20181219;5567;28500;10;5;1;1;2388;" ""33""    ";1001;0;0;0
20181219;5568;31320;10;1;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5569;31320;10;2;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5570;31320;10;3;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5571;31320;10;4;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5572;31320;10;5;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5573;33300;10;1;1;1;2388;" ""33""    ";1001;0;0;0
20181219;5574;33300;10;2;1;1;2388;" ""33""    ";1001;0;0;0
20181219;5575;33300;10;3;1;1;2388;" ""33""    ";1001;0;0;0
20181219;5576;33300;10;4;1;1;2388;" ""33""    ";1001;0;0;0
20181219;5577;33300;10;5;1;1;2388;" ""33""    ";1001;0;0;0
20181219;5578;36120;10;1;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5579;36120;10;2;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5580;36120;10;3;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5581;36120;10;4;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5582;36120;10;5;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5583;38100;10;1;1;1;2388;" ""33""    ";1001;0;0;0
20181219;5584;38100;10;2;1;1;2388;" ""33""    ";1001;0;0;0
20181219;5585;38100;10;3;1;1;2388;" ""33""    ";1001;0;0;0
20181219;5586;38100;10;4;1;1;2388;" ""33""    ";1001;0;0;0
20181219;5587;38100;10;5;1;1;2388;" ""33""    ";1001;0;0;0
20181219;5588;40920;10;1;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5589;40920;10;2;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5590;40920;10;3;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5591;40920;10;4;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5592;40920;10;5;1;1;5530;" ""8""     ";1001;0;0;0
20181219;5593;42660;4;1;28;4;4599;" ""215""   ";1001;0;0;0
20181219;5594;42660;4;2;28;4;4599;" ""215""   ";1001;0;0;0
20181219;5595;42660;4;3;28;4;4599;" ""215""   ";1001;0;0;0
20181219;5596;42660;4;4;28;4;4599;" ""215""   ";1001;0;0;0
20181219;5597;42660;4;5;28;4;4599;" ""215""   ";1001;0;0;0
20181219;5598;44940;4;1;28;1;5428;" ""19""    ";1001;0;0;0
20181219;5599;44940;4;2;28;1;5428;" ""19""    ";1001;0;0;0
20181219;5600;44940;4;3;28;1;5428;" ""19""    ";1001;0;0;0
20181219;5601;44940;4;4;28;1;5428;" ""19""    ";1001;0;0;0
20181219;5602;44940;4;5;28;1;5428;" ""19""    ";1001;0;0;0
20181219;5603;45360;54;1;5;4;7742;" ""136""   ";1001;0;0;0
20181219;5604;45360;54;2;5;4;7742;" ""136""   ";1001;0;0;0
20181219;5605;45360;54;3;5;4;7742;" ""136""   ";1001;0;0;0
20181219;5606;45360;54;4;5;4;7742;" ""136""   ";1001;0;0;0
20181219;5607;45360;54;5;5;4;7742;" ""136""   ";1001;0;0;0
20181219;5608;47280;54;1;5;1;7275;" ""4""     ";1001;0;0;0
20181219;5609;47280;54;2;5;1;7275;" ""4""     ";1001;0;0;0
20181219;5610;47280;54;3;5;1;7275;" ""4""     ";1001;0;0;0
20181219;5611;47280;54;4;5;1;7275;" ""4""     ";1001;0;0;0
20181219;5612;47280;54;5;5;1;7275;" ""4""     ";1001;0;0;0
20181219;5613;47700;54;1;5;3;1222;" ""124""   ";1001;0;0;0
20181219;5614;47700;54;2;5;3;1222;" ""124""   ";1001;0;0;0
20181219;5615;47700;54;3;5;3;1222;" ""124""   ";1001;0;0;0
20181219;5616;47700;54;4;5;3;1222;" ""124""   ";1001;0;0;0
20181219;5617;47700;54;5;5;3;1222;" ""124""   ";1001;0;0;0
20181219;5618;17820;2;1;1;2;5953;" ""105""   ";201;0;0;0
20181219;5619;17820;2;2;1;2;5953;" ""105""   ";201;0;0;0
20181219;5620;17820;2;3;1;2;5953;" ""105""   ";201;0;0;0
20181219;5621;17820;2;4;1;2;5953;" ""105""   ";201;0;0;0
20181219;5622;17820;2;5;1;2;5953;" ""105""   ";201;0;0;0
20181219;5623;18480;2;1;1;1;5373;" ""1""     ";201;0;0;0
20181219;5624;18480;2;2;1;1;5373;" ""1""     ";201;0;0;0
20181219;5625;18480;2;3;1;1;5373;" ""1""     ";201;0;0;0
20181219;5626;18480;2;4;1;1;5373;" ""1""     ";201;0;0;0
20181219;5627;18480;2;5;1;1;5373;" ""1""     ";201;0;0;0
20181219;5628;21360;2;1;1;1;5378;" ""2""     ";201;0;0;0
20181219;5629;21360;2;2;1;1;5378;" ""2""     ";201;0;0;0
20181219;5630;21360;2;3;1;1;5378;" ""2""     ";201;0;0;0
20181219;5631;21360;2;4;1;1;5378;" ""2""     ";201;0;0;0
20181219;5632;21360;2;5;1;1;5378;" ""2""     ";201;0;0;0
20181219;5633;23760;6;1;18;4;6832;" ""180""   ";201;0;0;0
20181219;5634;23760;6;2;18;4;6832;" ""180""   ";201;0;0;0
20181219;5635;23760;6;3;18;4;6832;" ""180""   ";201;0;0;0
20181219;5636;23760;6;4;18;4;6832;" ""180""   ";201;0;0;0
20181219;5637;23760;6;5;18;4;6832;" ""180""   ";201;0;0;0
20181219;5638;24360;6;1;18;1;5455;" ""2""     ";201;0;0;0
20181219;5639;24360;6;2;18;1;5455;" ""2""     ";201;0;0;0
20181219;5640;24360;6;3;18;1;5455;" ""2""     ";201;0;0;0
20181219;5641;24360;6;4;18;1;5455;" ""2""     ";201;0;0;0
20181219;5642;24360;6;5;18;1;5455;" ""2""     ";201;0;0;0
20181219;5643;26760;6;1;18;1;5450;" ""1""     ";201;0;0;0
20181219;5644;26760;6;2;18;1;5450;" ""1""     ";201;0;0;0
20181219;5645;26760;6;3;18;1;5450;" ""1""     ";201;0;0;0
20181219;5646;26760;6;4;18;1;5450;" ""1""     ";201;0;0;0
20181219;5647;26760;6;5;18;1;5450;" ""1""     ";201;0;0;0
20181219;5648;28920;2;1;1;4;3826;" ""117""   ";201;0;0;0
20181219;5649;28920;2;2;1;4;3826;" ""117""   ";201;0;0;0
20181219;5650;28920;2;3;1;4;3826;" ""117""   ";201;0;0;0
20181219;5651;28920;2;4;1;4;3826;" ""117""   ";201;0;0;0
20181219;5652;28920;2;5;1;4;3826;" ""117""   ";201;0;0;0
20181219;5653;29760;2;1;1;1;5378;" ""2""     ";201;0;0;0
20181219;5654;29760;2;2;1;1;5378;" ""2""     ";201;0;0;0
20181219;5655;29760;2;3;1;1;5378;" ""2""     ";201;0;0;0
20181219;5656;29760;2;4;1;1;5378;" ""2""     ";201;0;0;0
20181219;5657;29760;2;5;1;1;5378;" ""2""     ";201;0;0;0
20181219;5658;32160;6;1;18;4;6832;" ""180""   ";201;0;0;0
20181219;5659;32160;6;2;18;4;6832;" ""180""   ";201;0;0;0
20181219;5660;32160;6;3;18;4;6832;" ""180""   ";201;0;0;0
20181219;5661;32160;6;4;18;4;6832;" ""180""   ";201;0;0;0
20181219;5662;32160;6;5;18;4;6832;" ""180""   ";201;0;0;0
20181219;5663;32640;6;1;18;1;5454;" ""2""     ";201;0;0;0
20181219;5664;32640;6;2;18;1;5454;" ""2""     ";201;0;0;0
20181219;5665;32640;6;3;18;1;5454;" ""2""     ";201;0;0;0
20181219;5666;32640;6;4;18;1;5454;" ""2""     ";201;0;0;0
20181219;5667;32640;6;5;18;1;5454;" ""2""     ";201;0;0;0
20181219;5668;35160;6;1;18;1;5450;" ""1""     ";201;0;0;0
20181219;5669;35160;6;2;18;1;5450;" ""1""     ";201;0;0;0
20181219;5670;35160;6;3;18;1;5450;" ""1""     ";201;0;0;0
20181219;5671;35160;6;4;18;1;5450;" ""1""     ";201;0;0;0
20181219;5672;35160;6;5;18;1;5450;" ""1""     ";201;0;0;0
20181219;5673;37320;2;1;1;4;6825;" ""115""   ";201;0;0;0
20181219;5674;37320;2;2;1;4;6825;" ""115""   ";201;0;0;0
20181219;5675;37320;2;3;1;4;6825;" ""115""   ";201;0;0;0
20181219;5676;37320;2;4;1;4;6825;" ""115""   ";201;0;0;0
20181219;5677;37320;2;5;1;4;6825;" ""115""   ";201;0;0;0
20181219;5678;38340;2;1;1;1;5372;" ""1""     ";201;0;0;0
20181219;5679;38340;2;2;1;1;5372;" ""1""     ";201;0;0;0
20181219;5680;38340;2;3;1;1;5372;" ""1""     ";201;0;0;0
20181219;5681;38340;2;4;1;1;5372;" ""1""     ";201;0;0;0
20181219;5682;38340;2;5;1;1;5372;" ""1""     ";201;0;0;0
20181219;5683;41760;2;1;1;1;5378;" ""2""     ";201;0;0;0
20181219;5684;41760;2;2;1;1;5378;" ""2""     ";201;0;0;0
20181219;5685;41760;2;3;1;1;5378;" ""2""     ";201;0;0;0
20181219;5686;41760;2;4;1;1;5378;" ""2""     ";201;0;0;0
20181219;5687;41760;2;5;1;1;5378;" ""2""     ";201;0;0;0
20181219;5688;44160;6;1;18;4;6832;" ""180""   ";201;0;0;0
20181219;5689;44160;6;2;18;4;6832;" ""180""   ";201;0;0;0
20181219;5690;44160;6;3;18;4;6832;" ""180""   ";201;0;0;0
20181219;5691;44160;6;4;18;4;6832;" ""180""   ";201;0;0;0
20181219;5692;44160;6;5;18;4;6832;" ""180""   ";201;0;0;0
20181219;5693;44640;6;1;18;1;5454;" ""2""     ";201;0;0;0
20181219;5694;44640;6;2;18;1;5454;" ""2""     ";201;0;0;0
20181219;5695;44640;6;3;18;1;5454;" ""2""     ";201;0;0;0
20181219;5696;44640;6;4;18;1;5454;" ""2""     ";201;0;0;0
20181219;5697;44640;6;5;18;1;5454;" ""2""     ";201;0;0;0
20181219;5698;47160;6;1;18;1;5450;" ""1""     ";201;0;0;0
20181219;5699;47160;6;2;18;1;5450;" ""1""     ";201;0;0;0
20181219;5700;47160;6;3;18;1;5450;" ""1""     ";201;0;0;0
20181219;5701;47160;6;4;18;1;5450;" ""1""     ";201;0;0;0
20181219;5702;47160;6;5;18;1;5450;" ""1""     ";201;0;0;0
20181219;5703;49320;2;1;1;4;6825;" ""115""   ";201;0;0;0
20181219;5704;49320;2;2;1;4;6825;" ""115""   ";201;0;0;0
20181219;5705;49320;2;3;1;4;6825;" ""115""   ";201;0;0;0
20181219;5706;49320;2;4;1;4;6825;" ""115""   ";201;0;0;0
20181219;5707;49320;2;5;1;4;6825;" ""115""   ";201;0;0;0
20181219;5708;50340;2;1;1;1;5372;" ""1""     ";201;0;0;0
